date,amfi_code,nav,daily_return_pct
2025-04-13,101208,396.5198,0.0
2025-04-14,101208,396.5198,0.0
2025-04-15,101208,396.5198,0.0
2025-04-16,101208,396.5198,0.0
2025-04-17,101208,396.5198,0.0
2025-04-18,101208,396.5198,0.0
2025-04-19,101208,396.5198,0.0
2025-04-20,101208,396.5198,0.0
2025-04-21,101208,396.5198,0.0
2025-04-22,101208,396.5198,0.0
2025-04-23,101208,396.5198,0.0
2025-04-24,101208,396.5198,0.0
2025-04-25,101208,396.5198,0.0
2025-04-26,101208,396.5198,0.0
2025-04-27,101208,396.5198,0.0
2025-04-28,101208,396.5198,0.0
2025-04-29,101208,396.5198,0.0
2025-04-30,101208,396.5198,0.0
2025-05-01,101208,396.5198,0.0
2025-05-02,101208,376.4271,-5.067262719289167
2025-05-03,101208,378.4424,0.5353759067824981
2025-05-04,101208,378.4424,0.0
2025-05-05,101208,381.086,0.6985475200453228
2025-05-06,101208,382.7074,0.4254682670053356
2025-05-07,101208,382.7074,0.0
2025-05-08,101208,387.0638,1.1383108871163783
2025-05-09,101208,389.033,0.5087533373051123
2025-05-10,101208,389.033,0.0
2025-05-11,101208,393.929,1.2585050625525174
2025-05-12,101208,396.6982,0.7029693168058238
2025-05-13,101208,396.6982,0.0
2025-05-14,101208,396.6982,0.0
2025-05-15,101208,396.6982,0.0
2025-05-16,101208,396.6982,0.0
2025-05-17,101208,396.6982,0.0
2025-05-18,101208,396.6982,0.0
2025-05-19,101208,396.6982,0.0
2025-05-20,101208,396.6982,0.0
2025-05-21,101208,396.6982,0.0
2025-05-22,101208,396.6982,0.0
2025-05-23,101208,396.6982,0.0
2025-05-24,101208,396.6982,0.0
2025-05-25,101208,396.6982,0.0
2025-05-26,101208,396.6982,0.0
2025-05-27,101208,396.6982,0.0
2025-05-28,101208,396.6982,0.0
2025-05-29,101208,396.6982,0.0
2025-05-30,101208,396.6982,0.0
2025-05-31,101208,396.6982,0.0
2025-06-01,101208,375.3929,-5.370657088940655
2025-06-02,101208,376.5645,0.3120996694396805
2025-06-03,101208,378.7164,0.5714558860434371
2025-06-04,101208,378.7164,0.0
2025-06-05,101208,381.2052,0.6571672100811998
2025-06-06,101208,382.9205,0.449967628983039
2025-06-07,101208,382.9205,0.0
2025-06-08,101208,387.158,1.1066265713117973
2025-06-09,101208,387.158,0.0
2025-06-10,101208,391.1345,1.0271000470092329
2025-06-11,101208,394.2199,0.7888335086779552
2025-06-12,101208,394.2199,0.0
2025-06-13,101208,394.2199,0.0
2025-06-14,101208,394.2199,0.0
2025-06-15,101208,394.2199,0.0
2025-06-16,101208,394.2199,0.0
2025-06-17,101208,394.2199,0.0
2025-06-18,101208,394.2199,0.0
2025-06-19,101208,394.2199,0.0
2025-06-20,101208,394.2199,0.0
2025-06-21,101208,394.2199,0.0
2025-06-22,101208,394.2199,0.0
2025-06-23,101208,394.2199,0.0
2025-06-24,101208,394.2199,0.0
2025-06-25,101208,394.2199,0.0
2025-06-26,101208,394.2199,0.0
2025-06-27,101208,394.2199,0.0
2025-06-28,101208,394.2199,0.0
2025-06-29,101208,394.2199,0.0
2025-06-30,101208,394.2199,0.0
2025-07-01,101208,375.4876,-4.751738813794026
2025-07-02,101208,376.8812,0.3711440803904065
2025-07-03,101208,378.6798,0.47723261335401723
2025-07-04,101208,379.3335,0.17262605504704265
2025-07-05,101208,381.3516,0.5320120685359919
2025-07-06,101208,381.3516,0.0
2025-07-07,101208,384.8152,0.9082432065317114
2025-07-08,101208,387.3298,0.6534565162706674
2025-07-09,101208,387.3298,0.0
2025-07-10,101208,391.3432,1.0361712421817382
2025-07-11,101208,394.3895,0.7784216002731048
2025-07-12,101208,394.3895,0.0
2025-07-13,101208,394.3895,0.0
2025-07-14,101208,394.3895,0.0
2025-07-15,101208,394.3895,0.0
2025-07-16,101208,394.3895,0.0
2025-07-17,101208,394.3895,0.0
2025-07-18,101208,394.3895,0.0
2025-07-19,101208,394.3895,0.0
2025-07-20,101208,394.3895,0.0
2025-07-21,101208,394.3895,0.0
2025-07-22,101208,394.3895,0.0
2025-07-23,101208,394.3895,0.0
2025-07-24,101208,394.3895,0.0
2025-07-25,101208,394.3895,0.0
2025-07-26,101208,394.3895,0.0
2025-07-27,101208,394.3895,0.0
2025-07-28,101208,394.3895,0.0
2025-07-29,101208,394.3895,0.0
2025-07-30,101208,394.3895,0.0
2025-07-31,101208,394.3895,0.0
2025-08-01,101208,375.399,-4.815163689702695
2025-08-02,101208,375.399,0.0
2025-08-03,101208,375.399,0.0
2025-08-04,101208,379.4456,1.0779463983654702
2025-08-05,101208,381.3293,0.4964347985587425
2025-08-06,101208,381.3293,0.0
2025-08-07,101208,384.8635,0.9268105021040807
2025-08-08,101208,387.3482,0.6456055198791333
2025-08-09,101208,389.1451,0.4638978572767405
2025-08-10,101208,391.6084,0.6330029595644326
2025-08-11,101208,391.6084,0.0
2025-08-12,101208,396.7247,1.3064837220039038
2025-08-13,101208,396.7247,0.0
2025-08-14,101208,396.7247,0.0
2025-08-15,101208,396.7247,0.0
2025-08-16,101208,396.7247,0.0
2025-08-17,101208,396.7247,0.0
2025-08-18,101208,396.7247,0.0
2025-08-19,101208,396.7247,0.0
2025-08-20,101208,396.7247,0.0
2025-08-21,101208,396.7247,0.0
2025-08-22,101208,396.7247,0.0
2025-08-23,101208,396.7247,0.0
2025-08-24,101208,396.7247,0.0
2025-08-25,101208,396.7247,0.0
2025-08-26,101208,396.7247,0.0
2025-08-27,101208,396.7247,0.0
2025-08-28,101208,396.7247,0.0
2025-08-29,101208,396.7247,0.0
2025-08-30,101208,396.7247,0.0
2025-08-31,101208,396.7247,0.0
2025-09-01,101208,375.4077,-5.373247493791034
2025-09-02,101208,375.4077,0.0
2025-09-03,101208,375.4077,0.0
2025-09-04,101208,379.4843,1.085912729014371
2025-09-05,101208,381.5153,0.5352000069568152
2025-09-06,101208,383.2494,0.4545296086421624
2025-09-07,101208,384.7922,0.402557707852913
2025-09-08,101208,384.7922,0.0
2025-09-09,101208,389.4617,1.2135121242062619
2025-09-10,101208,391.5997,0.548962837680822
2025-09-11,101208,391.5997,0.0
2025-09-12,101208,396.8941,1.3519928641416268
2025-09-13,101208,396.8941,0.0
2025-09-14,101208,396.8941,0.0
2025-09-15,101208,396.8941,0.0
2025-09-16,101208,396.8941,0.0
2025-09-17,101208,396.8941,0.0
2025-09-18,101208,396.8941,0.0
2025-09-19,101208,396.8941,0.0
2025-09-20,101208,396.8941,0.0
2025-09-21,101208,396.8941,0.0
2025-09-22,101208,396.8941,0.0
2025-09-23,101208,396.8941,0.0
2025-09-24,101208,396.8941,0.0
2025-09-25,101208,396.8941,0.0
2025-09-26,101208,396.8941,0.0
2025-09-27,101208,396.8941,0.0
2025-09-28,101208,396.8941,0.0
2025-09-29,101208,396.8941,0.0
2025-09-30,101208,396.8941,0.0
2025-10-01,101208,375.3439,-5.429710343388816
2025-10-02,101208,376.9865,0.4376253350593773
2025-10-03,101208,378.6461,0.4402279657229169
2025-10-04,101208,379.6252,0.2585791851546837
2025-10-05,101208,379.6252,0.0
2025-10-06,101208,383.3484,0.9807568096111607
2025-10-07,101208,384.8553,0.3930888977233149
2025-10-08,101208,384.8553,0.0
2025-10-09,101208,389.3386,1.1649313391292715
2025-10-10,101208,391.5145,0.5588708645893448
2025-10-11,101208,394.4797,0.7573665854010425
2025-10-12,101208,397.0483,0.6511361674631067
2025-10-13,101208,397.0483,0.0
2025-10-14,101208,397.0483,0.0
2025-10-15,101208,397.0483,0.0
2025-10-16,101208,397.0483,0.0
2025-10-17,101208,397.0483,0.0
2025-10-18,101208,397.0483,0.0
2025-10-19,101208,397.0483,0.0
2025-10-20,101208,397.0483,0.0
2025-10-21,101208,397.0483,0.0
2025-10-22,101208,397.0483,0.0
2025-10-23,101208,397.0483,0.0
2025-10-24,101208,397.0483,0.0
2025-10-25,101208,397.0483,0.0
2025-10-26,101208,397.0483,0.0
2025-10-27,101208,397.0483,0.0
2025-10-28,101208,397.0483,0.0
2025-10-29,101208,397.0483,0.0
2025-10-30,101208,397.0483,0.0
2025-10-31,101208,397.0483,0.0
2025-11-01,101208,397.0483,0.0
2025-11-02,101208,377.0849,-5.027952518623047
2025-11-03,101208,378.6437,0.41338170793898676
2025-11-04,101208,379.8088,0.3077035218069124
2025-11-05,101208,379.8088,0.0
2025-11-06,101208,383.6058,0.9997135400759527
2025-11-07,101208,385.0935,0.387819996465133
2025-11-08,101208,387.4568,0.6136951156017867
2025-11-09,101208,389.3616,0.4916160975881656
2025-11-10,101208,389.3616,0.0
2025-11-11,101208,394.5719,1.3381648318683714
2025-11-12,101208,397.1946,0.6646950783874672
2025-11-13,101208,397.1946,0.0
2025-11-14,101208,397.1946,0.0
2025-11-15,101208,397.1946,0.0
2025-11-16,101208,397.1946,0.0
2025-11-17,101208,397.1946,0.0
2025-11-18,101208,397.1946,0.0
2025-11-19,101208,397.1946,0.0
2025-11-20,101208,397.1946,0.0
2025-11-21,101208,397.1946,0.0
2025-11-22,101208,397.1946,0.0
2025-11-23,101208,397.1946,0.0
2025-11-24,101208,397.1946,0.0
2025-11-25,101208,397.1946,0.0
2025-11-26,101208,397.1946,0.0
2025-11-27,101208,397.1946,0.0
2025-11-28,101208,397.1946,0.0
2025-11-29,101208,397.1946,0.0
2025-11-30,101208,397.1946,0.0
2025-12-01,101208,397.1946,0.0
2025-12-02,101208,377.2331,-5.025622201308877
2025-12-03,101208,378.7458,0.4009987458682751
2025-12-04,101208,378.7458,0.0
2025-12-05,101208,381.7056,0.7814740123850861
2025-12-06,101208,383.7956,0.5475423991683659
2025-12-07,101208,383.7956,0.0
2025-12-08,101208,387.5675,0.9827887552645187
2025-12-09,101208,389.5122,0.5017706593045013
2025-12-10,101208,389.5122,0.0
2025-12-11,101208,394.3062,1.2307701787004355
2025-12-12,101208,397.285,0.7554535028868603
2025-12-13,101208,397.285,0.0
2025-12-14,101208,397.285,0.0
2025-12-15,101208,397.285,0.0
2025-12-16,101208,397.285,0.0
2025-12-17,101208,397.285,0.0
2025-12-18,101208,397.285,0.0
2025-12-19,101208,397.285,0.0
2025-12-20,101208,397.285,0.0
2025-12-21,101208,397.285,0.0
2025-12-22,101208,397.285,0.0
2025-12-23,101208,397.285,0.0
2025-12-24,101208,397.285,0.0
2025-12-25,101208,397.285,0.0
2025-12-26,101208,397.285,0.0
2025-12-27,101208,397.285,0.0
2025-12-28,101208,397.285,0.0
2025-12-29,101208,397.285,0.0
2025-12-30,101208,397.285,0.0
2025-12-31,101208,397.285,0.0
2026-01-01,101208,399.0808,0.45201807266823657
2026-01-02,101208,399.0808,0.0
2026-01-03,101208,399.0808,0.0
2026-01-04,101208,405.2183,1.5379091151465962
2026-01-05,101208,407.8024,0.637705651496967
2026-01-06,101208,407.8024,0.0
2026-01-07,101208,407.8024,0.0
2026-01-08,101208,407.8024,0.0
2026-01-09,101208,407.8024,0.0
2026-01-10,101208,407.8024,0.0
2026-01-11,101208,407.8024,0.0
2026-01-12,101208,407.8024,0.0
2026-01-13,101208,407.8024,0.0
2026-01-14,101208,407.8024,0.0
2026-01-15,101208,407.8024,0.0
2026-01-16,101208,407.8024,0.0
2026-01-17,101208,407.8024,0.0
2026-01-18,101208,407.8024,0.0
2026-01-19,101208,407.8024,0.0
2026-01-20,101208,407.8024,0.0
2026-01-21,101208,407.8024,0.0
2026-01-22,101208,407.8024,0.0
2026-01-23,101208,407.8024,0.0
2026-01-24,101208,407.8024,0.0
2026-01-25,101208,407.8024,0.0
2026-01-26,101208,407.8024,0.0
2026-01-27,101208,407.8024,0.0
2026-01-28,101208,407.8024,0.0
2026-01-29,101208,407.8024,0.0
2026-01-30,101208,407.8024,0.0
2026-01-31,101208,407.8024,0.0
2026-02-01,101208,399.1038,-2.1330428658585587
2026-02-02,101208,401.1509,0.5129242066850725
2026-02-03,101208,403.5664,0.6021424855334967
2026-02-04,101208,405.3453,0.44079487291310837
2026-02-05,101208,405.3453,0.0
2026-02-06,101208,405.3453,0.0
2026-02-07,101208,405.3453,0.0
2026-02-08,101208,405.3453,0.0
2026-02-09,101208,405.3453,0.0
2026-02-10,101208,405.3453,0.0
2026-02-11,101208,405.3453,0.0
2026-02-12,101208,405.3453,0.0
2026-02-13,101208,405.3453,0.0
2026-02-14,101208,405.3453,0.0
2026-02-15,101208,405.3453,0.0
2026-02-16,101208,405.3453,0.0
2026-02-17,101208,405.3453,0.0
2026-02-18,101208,405.3453,0.0
2026-02-19,101208,405.3453,0.0
2026-02-20,101208,405.3453,0.0
2026-02-21,101208,405.3453,0.0
2026-02-22,101208,405.3453,0.0
2026-02-23,101208,405.3453,0.0
2026-02-24,101208,405.3453,0.0
2026-02-25,101208,405.3453,0.0
2026-02-26,101208,405.3453,0.0
2026-02-27,101208,405.3453,0.0
2026-02-28,101208,405.3453,0.0
2026-03-01,101208,405.3453,0.0
2026-03-02,101208,401.5705,-0.9312554012591345
2026-03-03,101208,403.6031,0.5061626787824292
2026-03-04,101208,405.3467,0.43200857476071164
2026-03-05,101208,405.3467,0.0
2026-03-06,101208,405.3467,0.0
2026-03-07,101208,405.3467,0.0
2026-03-08,101208,405.3467,0.0
2026-03-09,101208,405.3467,0.0
2026-03-10,101208,405.3467,0.0
2026-03-11,101208,405.3467,0.0
2026-03-12,101208,405.3467,0.0
2026-03-13,101208,405.3467,0.0
2026-03-14,101208,405.3467,0.0
2026-03-15,101208,405.3467,0.0
2026-03-16,101208,405.3467,0.0
2026-03-17,101208,405.3467,0.0
2026-03-18,101208,405.3467,0.0
2026-03-19,101208,405.3467,0.0
2026-03-20,101208,405.3467,0.0
2026-03-21,101208,405.3467,0.0
2026-03-22,101208,405.3467,0.0
2026-03-23,101208,405.3467,0.0
2026-03-24,101208,405.3467,0.0
2026-03-25,101208,405.3467,0.0
2026-03-26,101208,405.3467,0.0
2026-03-27,101208,405.3467,0.0
2026-03-28,101208,405.3467,0.0
2026-03-29,101208,405.3467,0.0
2026-03-30,101208,405.3467,0.0
2026-03-31,101208,405.3467,0.0
2026-04-01,101208,405.3467,0.0
2026-04-02,101208,401.5398,-0.9391713316032835
2026-04-03,101208,403.8454,0.5741896569156912
2026-04-04,101208,403.8454,0.0
2026-04-05,101208,407.7276,0.9613084611091338
2026-04-06,101208,407.7276,0.0
2026-04-07,101208,407.7276,0.0
2026-04-08,101208,407.7276,0.0
2026-04-09,101208,407.7276,0.0
2026-04-10,101208,407.7276,0.0
2026-04-11,101208,407.7276,0.0
2026-04-12,101208,407.7276,0.0
2026-04-13,101208,407.7276,0.0
2026-04-14,101208,407.7276,0.0
2026-04-15,101208,407.7276,0.0
2026-04-16,101208,407.7276,0.0
2026-04-17,101208,407.7276,0.0
2026-04-18,101208,407.7276,0.0
2026-04-19,101208,407.7276,0.0
2026-04-20,101208,407.7276,0.0
2026-04-21,101208,407.7276,0.0
2026-04-22,101208,407.7276,0.0
2026-04-23,101208,407.7276,0.0
2026-04-24,101208,407.7276,0.0
2026-04-25,101208,407.7276,0.0
2026-04-26,101208,407.7276,0.0
2026-04-27,101208,407.7276,0.0
2026-04-28,101208,407.7276,0.0
2026-04-29,101208,407.7276,0.0
2026-04-30,101208,407.7276,0.0
2026-05-01,101208,399.2604,-2.0766806073466704
2026-05-02,101208,401.4793,0.5557525865325097
2026-05-03,101208,404.0512,0.6406058793068548
2026-05-04,101208,404.0512,0.0
2026-05-05,101208,407.8019,0.9282734465335007
2026-05-06,101208,407.8019,0.0
2026-05-07,101208,407.8019,0.0
2026-05-08,101208,407.8019,0.0
2026-05-09,101208,407.8019,0.0
2026-05-10,101208,407.8019,0.0
2026-05-11,101208,407.8019,0.0
2026-05-12,101208,407.8019,0.0
2026-05-13,101208,407.8019,0.0
2026-05-14,101208,407.8019,0.0
2026-05-15,101208,407.8019,0.0
2026-05-16,101208,407.8019,0.0
2026-05-17,101208,407.8019,0.0
2026-05-18,101208,407.8019,0.0
2026-05-19,101208,407.8019,0.0
2026-05-20,101208,407.8019,0.0
2026-05-21,101208,407.8019,0.0
2026-05-22,101208,407.8019,0.0
2026-05-23,101208,407.8019,0.0
2026-05-24,101208,407.8019,0.0
2026-05-25,101208,407.8019,0.0
2026-05-26,101208,407.8019,0.0
2026-05-27,101208,407.8019,0.0
2026-05-28,101208,407.8019,0.0
2026-05-29,101208,407.8019,0.0
2026-05-30,101208,407.8019,0.0
2026-05-31,101208,407.8019,0.0
2026-06-01,101208,399.4268,-2.053717748740247
2026-06-02,101208,401.5959,0.5430531952287598
2026-06-03,101208,404.1029,0.6242593612135972
2026-06-04,101208,405.5461,0.3571367589789709
2026-06-05,101208,408.0957,0.6286831509414004
2026-06-06,101208,408.0957,0.0
2026-06-07,101208,408.0957,0.0
2026-06-08,101208,408.0957,0.0
2026-06-09,101208,408.0957,0.0
2026-06-10,101208,408.0957,0.0
2026-06-11,101208,408.0957,0.0
2026-06-12,101208,408.0957,0.0
2026-06-13,101208,408.0957,0.0
2026-06-14,101208,408.0957,0.0
2026-06-15,101208,408.0957,0.0
2026-06-16,101208,408.0957,0.0
2026-06-17,101208,408.0957,0.0
2026-06-18,101208,408.0957,0.0
2026-06-19,101208,408.0957,0.0
2026-06-20,101208,408.0957,0.0
2026-06-21,101208,408.0957,0.0
2026-06-22,101208,408.0957,0.0
2026-06-23,101208,408.0957,0.0
2026-06-24,101208,408.0957,0.0
2026-06-25,101208,408.0957,0.0
2026-06-26,101208,408.0957,0.0
2026-06-27,101208,408.0957,0.0
2026-06-28,101208,408.0957,0.0
2026-06-29,101208,408.0957,0.0
2026-06-30,101208,408.0957,0.0
2026-07-01,101208,399.6465,-2.0703967231215703
2026-07-02,101208,399.6465,0.0
2026-07-03,101208,399.6465,0.0
2026-07-04,101208,405.7653,1.5310530681489798
2026-07-05,101208,408.4535,0.6625012045140322
2026-07-06,101208,408.4535,0.0
2026-07-07,101208,408.4535,0.0
2026-07-08,101208,408.4535,0.0
2026-07-09,101208,408.4535,0.0
2026-07-10,101208,408.4535,0.0
2026-07-11,101208,408.4535,0.0
2026-07-12,101208,408.4535,0.0
2026-07-13,101208,408.4535,0.0
2026-07-14,101208,408.4535,0.0
2026-07-15,101208,408.4535,0.0
2026-07-16,101208,408.4535,0.0
2026-07-17,101208,408.4535,0.0
2026-07-18,101208,408.4535,0.0
2026-07-19,101208,408.4535,0.0
2026-07-20,101208,408.4535,0.0
2026-07-21,101208,408.4535,0.0
2026-07-22,101208,408.4535,0.0
2026-07-23,101208,408.4535,0.0
2026-07-24,101208,408.4535,0.0
2026-07-25,101208,408.4535,0.0
2026-07-26,101208,408.4535,0.0
2026-07-27,101208,408.4535,0.0
2026-07-28,101208,408.4535,0.0
2026-07-29,101208,408.4535,0.0
2026-07-30,101208,408.4535,0.0
2026-07-31,101208,408.4535,0.0
2026-08-01,101208,399.5525,-2.179195428610603
2026-08-02,101208,399.5525,0.0
2026-08-03,101208,399.5525,0.0
2026-08-04,101208,405.9037,1.589578340768738
2026-08-05,101208,408.4445,0.625961280963927
2026-08-06,101208,408.4445,0.0
2026-08-07,101208,408.4445,0.0
2026-08-08,101208,408.4445,0.0
2026-08-09,101208,408.4445,0.0
2026-08-10,101208,408.4445,0.0
2026-08-11,101208,408.4445,0.0
2026-08-12,101208,408.4445,0.0
2026-08-13,101208,408.4445,0.0
2026-08-14,101208,408.4445,0.0
2026-08-15,101208,408.4445,0.0
2026-08-16,101208,408.4445,0.0
2026-08-17,101208,408.4445,0.0
2026-08-18,101208,408.4445,0.0
2026-08-19,101208,408.4445,0.0
2026-08-20,101208,408.4445,0.0
2026-08-21,101208,408.4445,0.0
2026-08-22,101208,408.4445,0.0
2026-08-23,101208,408.4445,0.0
2026-08-24,101208,408.4445,0.0
2026-08-25,101208,408.4445,0.0
2026-08-26,101208,408.4445,0.0
2026-08-27,101208,408.4445,0.0
2026-08-28,101208,408.4445,0.0
2026-08-29,101208,408.4445,0.0
2026-08-30,101208,408.4445,0.0
2026-08-31,101208,408.4445,0.0
2026-09-01,101208,399.4963,-2.190799484385264
2026-09-02,101208,401.4366,0.4856866008521088
2026-09-03,101208,404.1733,0.6817265789915483
2026-09-04,101208,406.0614,0.46715109582944336
2026-09-05,101208,406.0614,0.0
2026-09-06,101208,406.0614,0.0
2026-09-07,101208,406.0614,0.0
2026-09-08,101208,406.0614,0.0
2026-09-09,101208,406.0614,0.0
2026-09-10,101208,406.0614,0.0
2026-09-11,101208,406.0614,0.0
2026-09-12,101208,406.0614,0.0
2026-09-13,101208,406.0614,0.0
2026-09-14,101208,406.0614,0.0
2026-09-15,101208,406.0614,0.0
2026-09-16,101208,406.0614,0.0
2026-09-17,101208,406.0614,0.0
2026-09-18,101208,406.0614,0.0
2026-09-19,101208,406.0614,0.0
2026-09-20,101208,406.0614,0.0
2026-09-21,101208,406.0614,0.0
2026-09-22,101208,406.0614,0.0
2026-09-23,101208,406.0614,0.0
2026-09-24,101208,406.0614,0.0
2026-09-25,101208,406.0614,0.0
2026-09-26,101208,406.0614,0.0
2026-09-27,101208,406.0614,0.0
2026-09-28,101208,406.0614,0.0
2026-09-29,101208,406.0614,0.0
2026-09-30,101208,406.0614,0.0
2026-10-01,101208,406.0614,0.0
2026-10-02,101208,401.6223,-1.093209056561395
2026-10-03,101208,404.4021,0.692142841669896
2026-10-04,101208,405.9803,0.39025514457020627
2026-10-05,101208,405.9803,0.0
2026-10-06,101208,405.9803,0.0
2026-10-07,101208,405.9803,0.0
2026-10-08,101208,405.9803,0.0
2026-10-09,101208,405.9803,0.0
2026-10-10,101208,405.9803,0.0
2026-10-11,101208,405.9803,0.0
2026-10-12,101208,405.9803,0.0
2026-10-13,101208,405.9803,0.0
2026-10-14,101208,405.9803,0.0
2026-10-15,101208,405.9803,0.0
2026-10-16,101208,405.9803,0.0
2026-10-17,101208,405.9803,0.0
2026-10-18,101208,405.9803,0.0
2026-10-19,101208,405.9803,0.0
2026-10-20,101208,405.9803,0.0
2026-10-21,101208,405.9803,0.0
2026-10-22,101208,405.9803,0.0
2026-10-23,101208,405.9803,0.0
2026-10-24,101208,405.9803,0.0
2026-10-25,101208,405.9803,0.0
2026-10-26,101208,405.9803,0.0
2026-10-27,101208,405.9803,0.0
2026-10-28,101208,405.9803,0.0
2026-10-29,101208,405.9803,0.0
2026-10-30,101208,405.9803,0.0
2026-10-31,101208,405.9803,0.0
2026-11-01,101208,405.9803,0.0
2026-11-02,101208,401.7402,-1.044410282962005
2026-11-03,101208,404.2701,0.6297353364189018
2026-11-04,101208,404.2701,0.0
2026-11-05,101208,408.5567,1.0603307046452182
2026-11-06,101208,408.5567,0.0
2026-11-07,101208,408.5567,0.0
2026-11-08,101208,408.5567,0.0
2026-11-09,101208,408.5567,0.0
2026-11-10,101208,408.5567,0.0
2026-11-11,101208,408.5567,0.0
2026-11-12,101208,408.5567,0.0
2026-11-13,101208,408.5567,0.0
2026-11-14,101208,408.5567,0.0
2026-11-15,101208,408.5567,0.0
2026-11-16,101208,408.5567,0.0
2026-11-17,101208,408.5567,0.0
2026-11-18,101208,408.5567,0.0
2026-11-19,101208,408.5567,0.0
2026-11-20,101208,408.5567,0.0
2026-11-21,101208,408.5567,0.0
2026-11-22,101208,408.5567,0.0
2026-11-23,101208,408.5567,0.0
2026-11-24,101208,408.5567,0.0
2026-11-25,101208,408.5567,0.0
2026-11-26,101208,408.5567,0.0
2026-11-27,101208,408.5567,0.0
2026-11-28,101208,408.5567,0.0
2026-11-29,101208,408.5567,0.0
2026-11-30,101208,408.5567,0.0
2026-12-01,101208,399.5898,-2.1947749235295744
2026-12-02,101208,401.8903,0.5757153961387429
2026-12-03,101208,404.3181,0.6040951971221897
2026-12-04,101208,404.3181,0.0
2026-12-05,101208,408.6821,1.0793481667033866
2022-01-02,102885,92.9079,0.0
2022-01-03,102885,89.0402,-4.162939857643966
2022-01-04,102885,85.6037,-3.8594926785878725
2022-01-05,102885,85.6037,0.0
2022-01-06,102885,94.2402,10.08893307181815
2022-01-07,102885,90.5704,-3.894091905577446
2022-01-08,102885,91.9965,1.5745762412443742
2022-01-09,102885,94.5835,2.8120635024158513
2022-01-10,102885,94.5835,0.0
2022-01-11,102885,99.2265,4.908890028387614
2022-01-12,102885,103.2265,4.031181186477406
2022-01-13,102885,103.2265,0.0
2022-01-14,102885,103.2265,0.0
2022-01-15,102885,103.2265,0.0
2022-01-16,102885,103.2265,0.0
2022-01-17,102885,103.2265,0.0
2022-01-18,102885,103.2265,0.0
2022-01-19,102885,103.2265,0.0
2022-01-20,102885,103.2265,0.0
2022-01-21,102885,103.2265,0.0
2022-01-22,102885,103.2265,0.0
2022-01-23,102885,103.2265,0.0
2022-01-24,102885,103.2265,0.0
2022-01-25,102885,103.2265,0.0
2022-01-26,102885,103.2265,0.0
2022-01-27,102885,103.2265,0.0
2022-01-28,102885,103.2265,0.0
2022-01-29,102885,103.2265,0.0
2022-01-30,102885,103.2265,0.0
2022-01-31,102885,103.2265,0.0
2022-02-01,102885,103.2265,0.0
2022-02-02,102885,93.5572,-9.367071439988772
2022-02-03,102885,88.2734,-5.647667950729607
2022-02-04,102885,88.2734,0.0
2022-02-05,102885,91.0662,3.163806990554341
2022-02-06,102885,94.2143,3.4569357236823306
2022-02-07,102885,94.2143,0.0
2022-02-08,102885,91.9456,-2.4080208630749222
2022-02-09,102885,95.315,3.664558173528687
2022-02-10,102885,95.315,0.0
2022-02-11,102885,100.0767,4.995750931123122
2022-02-12,102885,103.3842,3.304965091774603
2022-02-13,102885,103.3842,0.0
2022-02-14,102885,103.3842,0.0
2022-02-15,102885,103.3842,0.0
2022-02-16,102885,103.3842,0.0
2022-02-17,102885,103.3842,0.0
2022-02-18,102885,103.3842,0.0
2022-02-19,102885,103.3842,0.0
2022-02-20,102885,103.3842,0.0
2022-02-21,102885,103.3842,0.0
2022-02-22,102885,103.3842,0.0
2022-02-23,102885,103.3842,0.0
2022-02-24,102885,103.3842,0.0
2022-02-25,102885,103.3842,0.0
2022-02-26,102885,103.3842,0.0
2022-02-27,102885,103.3842,0.0
2022-02-28,102885,103.3842,0.0
2022-03-01,102885,89.8728,-13.069115009837095
2022-03-02,102885,93.7848,4.3528186503591915
2022-03-03,102885,86.4521,-7.818644385870632
2022-03-04,102885,86.4521,0.0
2022-03-05,102885,91.1916,5.482226574021909
2022-03-06,102885,93.8576,2.9235148851429527
2022-03-07,102885,93.8576,0.0
2022-03-08,102885,91.3214,-2.7021786195257635
2022-03-09,102885,91.3214,0.0
2022-03-10,102885,92.5493,1.34459173862862
2022-03-11,102885,100.8138,8.929835233761896
2022-03-12,102885,100.8138,0.0
2022-03-13,102885,100.8138,0.0
2022-03-14,102885,100.8138,0.0
2022-03-15,102885,100.8138,0.0
2022-03-16,102885,100.8138,0.0
2022-03-17,102885,100.8138,0.0
2022-03-18,102885,100.8138,0.0
2022-03-19,102885,100.8138,0.0
2022-03-20,102885,100.8138,0.0
2022-03-21,102885,100.8138,0.0
2022-03-22,102885,100.8138,0.0
2022-03-23,102885,100.8138,0.0
2022-03-24,102885,100.8138,0.0
2022-03-25,102885,100.8138,0.0
2022-03-26,102885,100.8138,0.0
2022-03-27,102885,100.8138,0.0
2022-03-28,102885,100.8138,0.0
2022-03-29,102885,100.8138,0.0
2022-03-30,102885,100.8138,0.0
2022-03-31,102885,100.8138,0.0
2022-04-01,102885,90.8724,-9.861149961612403
2022-04-02,102885,93.0585,2.4056809328244944
2022-04-03,102885,85.5509,-8.067613382979522
2022-04-04,102885,87.3477,2.1002701315824934
2022-04-05,102885,91.7326,5.020052044873546
2022-04-06,102885,91.7326,0.0
2022-04-07,102885,90.5283,-1.312837529951183
2022-04-08,102885,91.4322,0.9984723009268892
2022-04-09,102885,91.4322,0.0
